x,Strongly disapprove,disapprove,Neither approve or disapprove,Approve,Strongly Approve
43.92462311557789,0.04850147691255253,0.06271727374195024,0.14440378485440436,0.22623592071066717,0.5181415437804258
44.26130653266332,0.04872574169610976,0.06291505755685628,0.14469726601939142,0.22640670164444793,0.5172552330831945
44.597989949748744,0.04895083456636306,0.06311315786835059,0.14499064509625503,0.22657652536491762,0.5163688371041137
44.934673366834176,0.04917675746368519,0.06331157374157861,0.14528391904940874,0.22674538952629897,0.5154823602190285
45.2713567839196,0.04940351232737931,0.06351030423413065,0.14557708483864445,0.22691329179486142,0.5145958068049842
45.608040201005025,0.04963110109564607,0.06370934839603769,0.14587013941918092,0.22708022984897464,0.5137091812401606
45.94472361809045,0.049859525705550536,0.06390870526976548,0.14616307974171389,0.22724620137916202,0.5128224879038081
46.28140703517588,0.05008878809298963,0.06410837389020954,0.14645590275246556,0.22741120408815396,0.5119357311761813
46.618090452261306,0.05031889019265876,0.0643083532846905,0.14674860539323437,0.22757523569094068,0.5110489154384756
46.95477386934674,0.050549833938018804,0.06450864247294898,0.14704118460144555,0.22773829391482503,0.5101620450727616
47.29145728643216,0.05078162126126274,0.06470924046714194,0.14733363731020044,0.22790037649947492,0.50927512446192
47.62814070351759,0.05101425409328237,0.06491014627183705,0.14762596044832854,0.2280614811969754,0.5083881579895766
47.96482412060301,0.05124773436363492,0.06511135888401007,0.14791815094043653,0.22822160577188044,0.507501150040038
48.301507537688444,0.05148206400050942,0.06531287729303903,0.14821020570696058,0.22838074800126523,0.5066141049982258
48.638190954773876,0.05171724493069303,0.06551470048070222,0.1485021216642166,0.22853890567477653,0.5057270272496116
48.9748743718593,0.05195327907953737,0.06571682742117327,0.148793895724452,0.22869607659468466,0.5048399211801526
49.311557788944725,0.052190168370924724,0.06591925708101781,0.14908552479589704,0.22885225857593422,0.5039527911762263
49.64824120603015,0.052427914727234085,0.0661219884191908,0.14937700578281654,0.22900744944619406,0.5030656416245645
49.984924623115575,0.052666520069307006,0.06632502038703281,0.14966833558556192,0.22916164704590847,0.5021784769121898
50.321608040201006,0.05290598631641369,0.06652835192826728,0.1499595111006231,0.2293148492283465,0.5012913014263494
50.65829145728643,0.053146315386218744,0.06673198197899752,0.15025052922068105,0.22946705385965233,0.5004041195544504
50.99497487437186,0.05338750919474686,0.06693590946770459,0.15054138683466012,0.22961825881889408,0.49951693568399436
51.33165829145729,0.053629569656348325,0.06714013331524413,0.1508320808277807,0.22976846199811374,0.4986297542025131
51.66834170854271,0.05387249868366467,0.06734465243484489,0.15112260808161232,0.22991766130237568,0.49774257949750245
52.005025125628144,0.05411629818759418,0.067549465732106,0.15141296547412653,0.23006585464981544,0.49685541595635785
52.34170854271357,0.05436097007725712,0.0677545721049955,0.1517031498797501,0.23021303997168807,0.4959682679663092
52.678391959798994,0.05460651625996091,0.0679599704438483,0.15199315816941894,0.2303592152124161,0.49508113991435576
53.015075376884425,0.054852938641165604,0.06816565963136514,0.15228298721063083,0.23050437832963772,0.4941940361872007
53.35175879396985,0.0551002391244485,0.06837163854261075,0.1525726338675002,0.230648527294254,0.49330696117118655
53.688442211055275,0.05534841961146973,0.06857790604501258,0.1528620950008116,0.23079166009047625,0.49241991925222983
54.02512562814071,0.055597482001936586,0.06878446099836044,0.15315136746807412,0.23093377471587284,0.491532914815756
54.36180904522613,0.055847428193568714,0.06899130225480518,0.15344044812357543,0.2310748691814159,0.49064595224663476
54.698492462311556,0.056098260082062736,0.06919842865885831,0.15372933381843673,0.23121494151152794,0.4897590359291143
55.03517587939699,0.05634997956105695,0.06940583904739131,0.15401802140066723,0.2313539897441274,0.4888721702467571
